RT,Kh,Kv_Kh,So,INJP,VL,TS,HL,WD,LN,OR_FPP,CO_FPP,SOR_FPP,CSOR_FPP,OR_FPT,CO_FPT,SOR_FPT,CSOR_FPT,OR_Half,CO_Half,SOR_Half,CSOR_Half,OR_FPT_6,CO_FPT_6,SOR_FPT_6,CSOR_FPT_6,OR_FPT_12,CO_FPT_12,SOR_FPT_12,CSOR_FPT_12,OR_FPT_18,CO_FPT_18,SOR_FPT_18,CSOR_FPT_18,OR_FPT_24,CO_FPT_24,SOR_FPT_24,CSOR_FPT_24,T_FPP,T_FPT,T_Half
0.833333333,0.8,0,0,0.428571429,1,0,1,0.571428571,0.166666667,0.437355383,0.204320324,0.229511733,0.338530889,0.576477758,0.105488037,0.270897881,0.200732901,0.6275737,0.121757892,0.157346955,0.184050431,0.439050989,0.164322457,0.304798,0.26227311,0.429332135,0.240743327,0.295813255,0.271914489,0.41570752,0.320298412,0.255613506,0.275758952,0.456230245,0.398373121,0.223904864,0.277739518,0.109090909,0.071428571,0.045045045
0,0.5,0.8,0.4,1,1,1,0.333333333,0.642857143,1,0.396906755,0.124467754,0.183032847,0.208676378,0.404314028,0.185700754,0.17459932,0.153182256,0.39624748,0.178475781,0.143362207,0.145000531,0.352456284,0.222593061,0.169525615,0.163326821,0.354337971,0.275059066,0.107354206,0.158461111,0.194159352,0.318736467,0.188104953,0.156885521,0.144095551,0.334369888,0.270778583,0.175533204,0.054545455,0.128571429,0.135135135
0.333333333,0.1,0.2,0.1,0.285714286,0.5,1,0.5,0.285714286,0.333333333,0.094290452,0.140792264,0.276811111,0.373381171,0.178998085,0.100532647,0.313504727,0.270618242,0.176978679,0.11772873,0.262283975,0.249844356,0.117284013,0.109102936,0.385490436,0.293788969,0.102013447,0.119215735,0.402845436,0.31206858,0.097573471,0.130929956,0.390970052,0.335015655,0.113136095,0.143351051,0.382852399,0.360877774,0.2,0.228571429,0.198198198
0.666666667,0.3,0.9,0.6,0.714285714,1,0.2,0.333333333,0.5,0.833333333,0.314018849,0.134648944,0.168224843,0.215013512,0.295448342,0.197997771,0.142872704,0.160390177,0.320087073,0.206357774,0.140595501,0.161293027,0.223985408,0.216277047,0.168917553,0.165276653,0.206647946,0.241826423,0.222137829,0.169726209,0.260423441,0.278002892,0.163684874,0.177957299,0.317586039,0.323188792,0.161697521,0.183455223,0.090909091,0.2,0.198198198
1,0.8,0.7,0.9,0.857142857,0,1,0.083333333,0.464285714,0.666666667,0.331144972,0.47046622,0.275675722,0.319819333,0.356364386,0.25837057,0.119111943,0.166314411,0.399861845,0.344857817,0.163330243,0.187512618,0.283433859,0.282002237,0.169932314,0.165441263,0.335194274,0.325859176,0.138048871,0.162427742,0.352649059,0.380300837,0.133769746,0.162034839,0.469081017,0.449186538,0.125068706,0.164363479,0.363636364,0.328571429,0.225225225
0.666666667,0.9,0.4,0.5,0,1,0.6,0.583333333,0.535714286,0.166666667,0.497749811,0.18901789,0.144648452,0.190168492,0.466399635,0.257253154,0.07103431,0.09446841,0.51027728,0.255197461,0.086227009,0.110687031,0.318328199,0.292397716,0.08827105,0.094394184,0.332524335,0.336117435,0.072944463,0.093498251,0.297191128,0.385247968,0.092972264,0.093820643,0.340842395,0.431385416,0.095488716,0.099167227,0.109090909,0.171428571,0.162162162
0,0.5,1,0.5,0.714285714,1,0.6,0.583333333,0.75,0.5,0.422900827,0.160537668,0.143224694,0.191108173,0.417971762,0.250854091,0.109893559,0.098776261,0.43602675,0.232121728,0.081035135,0.0992203,0.338738741,0.283893162,0.107914374,0.1043591,0.31573787,0.329872947,0.099862714,0.101850545,0.245860401,0.371641653,0.123090524,0.105156993,0.214192794,0.397948757,0.152223048,0.117123318,0.072727273,0.157142857,0.171171171
0.166666667,0.7,0.1,0.8,0.285714286,0.5,0.2,0.166666667,0.071428571,0.333333333,0.281119975,0.416599982,0.124463644,0.192122331,0.364880495,0.176001072,0.036253564,0.045179961,0.457528133,0.249766976,0.040158722,0.061102334,0.334021132,0.206976668,0.043709024,0.04506921,0.368687126,0.264323437,0.053894219,0.041379963,0.355175683,0.329515572,0.055150406,0.04095691,0.379540633,0.38899334,0.057802125,0.044729197,0.345454545,0.257142857,0.162162162
0.166666667,1,0.8,0.5,0.857142857,0,0.4,0.5,0.214285714,0.666666667,0.290134507,0.177872664,0.246758702,0.340894236,0.375905955,0.084009435,0.185408021,0.177601203,0.45582095,0.1145603,0.142525459,0.191428542,0.355870754,0.129085632,0.168658278,0.183754593,0.368295159,0.193740928,0.205503814,0.180558548,0.364078441,0.26507011,0.222381799,0.188073374,0.443460961,0.335719102,0.182934678,0.196105783,0.109090909,0.085714286,0.054054054
0.666666667,0.3,0.7,0.2,0,1,0.2,0.083333333,0.821428571,0.833333333,0.216335512,0.134033326,0.231084672,0.237729544,0.283320876,0.233097678,0.249453189,0.269747753,0.258982896,0.220050011,0.243101209,0.2542531,0.187424548,0.246344178,0.271550795,0.277624235,0.185652555,0.263455399,0.234104502,0.280228863,0.185963391,0.28621933,0.207786527,0.284102557,0.247578731,0.315330497,0.16343742,0.28958733,0.109090909,0.271428571,0.279279279
0,0.9,0.7,0.1,0.714285714,0.5,1,0,0.928571429,0.666666667,0.298197098,0.142037263,0.349582927,0.447277792,0.382163594,0.19184116,0.437023641,0.489719091,0.36717152,0.192538429,0.515746733,0.444526232,0.318311249,0.222051084,0.28742035,0.481891571,0.260927312,0.264962808,0.225633017,0.437341959,0.176969157,0.293302287,0.242183158,0.423098988,0.137560061,0.308459613,0.330451063,0.435721963,0.072727273,0.157142857,0.153153153
0,0.4,0.9,0.8,0.428571429,0.5,0.4,0.083333333,0.821428571,0.5,0.293912875,0.232846181,0.126522882,0.18931933,0.222334729,0.33386941,0.068294099,0.077756985,0.254322108,0.341129086,0.057309378,0.090871485,0.13214099,0.332135868,0.126601426,0.077660256,0.134425675,0.332560999,0.180703306,0.085584344,0.148621652,0.341790728,0.143931938,0.097397746,0.180922781,0.356648872,0.133464762,0.109425251,0.2,0.4,0.405405405
0,0.8,0.9,0.4,0.285714286,0,1,0.333333333,0.357142857,1,0.134701313,0.088294438,0.336238072,0.442127873,0.17671087,0.067976998,0.395872508,0.352135542,0.170946815,0.087270942,0.345678606,0.336804149,0.141108685,0.080233604,0.387047446,0.376129675,0.151759184,0.099489432,0.430782214,0.385499519,0.174827244,0.127302752,0.447337794,0.403839754,0.236733489,0.162546288,0.428847398,0.428468682,0.090909091,0.142857143,0.126126126
0.833333333,0.3,0.7,0.4,0.142857143,1,1,0.25,0.464285714,1,0.292607763,0.052032668,0.077440232,0.144898557,0.255167504,0.162363641,0.26812051,0.239189343,0.337660954,0.145567592,0.262140852,0.20765812,0.177671511,0.177728428,0.327337712,0.254856765,0.194548097,0.199326115,0.280308786,0.264481614,0.202610883,0.22892077,0.274005709,0.27447962,0.262862508,0.264235404,0.24094231,0.284681771,0.036363636,0.157142857,0.18018018
0.333333333,0.3,0.2,0.8,0.142857143,1,0.2,0.416666667,0.607142857,0.5,0.202631211,0.480200568,0.148628257,0.20156177,0.222075783,0.369745954,0.051097079,0.062302134,0.234491339,0.439055307,0.043788827,0.07797521,0.148489662,0.367303722,0.090387102,0.061275319,0.149737539,0.370759181,0.118543742,0.064237261,0.155512095,0.378999541,0.100493249,0.072687992,0.189048022,0.394588049,0.100092371,0.082102144,0.472727273,0.557142857,0.468468468
0.333333333,0.2,0.8,0.2,0.857142857,1,0,0.583333333,0.464285714,0.666666667,0.262986993,0.104621393,0.248295637,0.297690515,0.313092146,0.095953538,0.245529934,0.228711021,0.321470768,0.103311096,0.235867776,0.210903612,0.191827559,0.119047917,0.361556152,0.260343383,0.187893067,0.146061508,0.324681306,0.27662461,0.194727182,0.177665526,0.30789808,0.292644543,0.241477944,0.212552302,0.281181108,0.306074178,0.072727273,0.1,0.09009009
0,0.8,1,0.6,0.142857143,1,1,0.166666667,0.785714286,0.666666667,0.423518875,0.157774133,0.108530931,0.117994685,0.31459094,0.343479415,0.084257033,0.070644987,0.359441416,0.32951604,0.060507699,0.068794781,0.250884425,0.358458343,0.056011298,0.072379567,0.232714076,0.381065108,0.043861616,0.071218191,0.123449674,0.394092169,0.119285422,0.073721722,0.083302556,0.393366729,0.204972733,0.085752127,0.090909091,0.285714286,0.306306306
0.333333333,0.2,0,0.1,1,1,1,0.083333333,0.75,0,0.259411329,0.34722215,0.295448534,0.348815381,0.400975262,0.253044809,0.297126695,0.262607418,0.387020114,0.292477746,0.299665737,0.236828968,0.265495046,0.278296993,0.305295781,0.278345376,0.256000847,0.309674214,0.242896086,0.278542213,0.22150267,0.342285408,0.235779764,0.280919987,0.190947131,0.366466887,0.303827489,0.296059366,0.290909091,0.3,0.234234234
0.166666667,0.4,0,0.9,0.714285714,0.5,0.6,0.416666667,0.607142857,0.833333333,0.161065613,0.257607434,0.188081777,0.232408351,0.209858747,0.231298429,0.091922261,0.122380225,0.23842221,0.25726934,0.125737144,0.137668224,0.141212828,0.234566502,0.136623273,0.121752024,0.137594232,0.244460556,0.17890985,0.126251928,0.145735324,0.258242933,0.199274333,0.139595144,0.185169535,0.278060689,0.190735863,0.154302668,0.290909091,0.371428571,0.324324324
0.666666667,0.2,0.1,0.1,0.714285714,1,0.8,0.583333333,0.607142857,0,0.257878089,0.27774508,0.233893314,0.315605453,0.441621778,0.208645615,0.256594669,0.214949994,0.41110463,0.235308839,0.206824816,0.190986193,0.269655397,0.240225921,0.314036581,0.238435508,0.24210012,0.271558933,0.29903593,0.253297813,0.243367888,0.307593169,0.253988809,0.26400516,0.287257263,0.345738975,0.227431551,0.274013554,0.236363636,0.242857143,0.189189189
0,0.3,0,0.8,0.428571429,1,0.8,0.666666667,0.571428571,1,0.179713142,0.125270076,0.094635177,0.156962283,0.164328279,0.210935247,0.092315299,0.105218913,0.189083938,0.211941987,0.108683895,0.107999578,0.132435688,0.212128317,0.114500618,0.104738914,0.13531181,0.221629038,0.185088461,0.10913821,0.134464703,0.235842729,0.166901702,0.119936924,0.150883573,0.251097053,0.185211807,0.135339574,0.145454545,0.328571429,0.333333333
0.833333333,0.4,0.5,0.5,0.857142857,1,0.4,0.166666667,0.857142857,0,0.533521244,0.211152513,0.1589763,0.219757024,0.540395726,0.342204135,0.111787451,0.121542582,0.597936581,0.321172825,0.112759512,0.1250945,0.317811215,0.377545837,0.186084372,0.12754798,0.257877079,0.407255827,0.223228049,0.137784942,0.235404627,0.436279599,0.203975917,0.153095977,0.279251656,0.466379927,0.180950763,0.167685544,0.109090909,0.2,0.198198198
1,0.2,0.3,0.4,0.571428571,1,0.6,0.166666667,0.928571429,0.666666667,0.187062227,0.234228627,0.219746056,0.277111067,0.279522557,0.286373728,0.203613489,0.219215868,0.268078686,0.284824795,0.200624301,0.210622446,0.168840233,0.294526954,0.285834775,0.224486514,0.157118171,0.304304327,0.287268323,0.233677833,0.142944699,0.316188083,0.265427055,0.248244873,0.163265883,0.330078475,0.27390093,0.266968892,0.236363636,0.371428571,0.351351351
0.166666667,0.8,0.6,0.9,0,0,0.2,0.75,0.464285714,0.166666667,0.290738919,0.343895333,0.093006655,0.163650567,0.276457595,0.26037579,0.027131089,0.033835826,0.328489208,0.318978523,0.025826251,0.046592553,0.184855458,0.270386412,0.047053807,0.032803028,0.172189236,0.284774671,0.068389724,0.034672461,0.172458276,0.303668184,0.088053324,0.042125569,0.207633669,0.326073053,0.08682266,0.051710906,0.309090909,0.342857143,0.27027027
0,0.3,0.2,0.2,0.571428571,0.5,0.2,0,0.5,0,0.211312497,0.119075417,0.175986694,0.281935178,0.329376574,0.203767571,0.153211726,0.171607323,0.323026773,0.180603473,0.133710682,0.166399585,0.202680399,0.222407113,0.185666948,0.174461725,0.173666904,0.242916359,0.201062923,0.176562549,0.163781756,0.26254185,0.189365573,0.18605747,0.19400635,0.284836037,0.170634699,0.196584353,0.109090909,0.214285714,0.225225225
0.666666667,0.3,0.9,0.8,0.571428571,1,0,0.583333333,0.607142857,1,0.233744125,0.294620468,0.226624998,0.208176739,0.263354321,0.263321263,0.151001987,0.151902187,0.284599712,0.291189933,0.165881291,0.15833063,0.242113624,0.277799445,0.150278579,0.157232356,0.213737887,0.3020857,0.192535703,0.159603774,0.222319175,0.329828804,0.243881214,0.172853972,0.296564787,0.367660161,0.221749413,0.192361807,0.254545455,0.328571429,0.297297297
0.333333333,1,0.1,0.9,0.714285714,0,0.4,0.333333333,0.357142857,0.666666667,0.269786075,0.365568899,0.217552394,0.261935503,0.342664627,0.169448529,0.088794912,0.10912715,0.377793667,0.245398881,0.10250431,0.128272657,0.284705946,0.195936882,0.106848344,0.108974739,0.316752534,0.240977728,0.125744897,0.110302083,0.339362543,0.300097979,0.134952103,0.114852639,0.37872169,0.361903042,0.115489569,0.120294856,0.327272727,0.271428571,0.171171171
0.5,0.3,0.1,1,0.571428571,1,0.8,0.333333333,0.214285714,0.166666667,0.317816816,0.545510832,0.125960269,0.178136695,0.431108328,0.293911188,0.032458149,0.044827278,0.500633563,0.382591289,0.049298682,0.056451878,0.268855546,0.319659713,0.04260721,0.042827757,0.269698261,0.349078254,0.069547449,0.043983162,0.281889896,0.388286164,0.078916782,0.050226795,0.337227134,0.434650896,0.073742226,0.05665567,0.454545455,0.385714286,0.261261261
0.166666667,0.6,0.1,0.1,0.857142857,1,0.2,0.75,0.464285714,0.333333333,0.340604296,0.148691259,0.234234568,0.313218546,0.496342767,0.105107488,0.24507512,0.206251675,0.488295411,0.118424536,0.195282948,0.186227265,0.358136671,0.153713648,0.286818095,0.241168848,0.319630128,0.209320957,0.286941942,0.255011469,0.324517727,0.268285534,0.221639603,0.258350988,0.400101652,0.330399599,0.167871451,0.254887966,0.090909091,0.085714286,0.063063063
1,0.6,0.5,0.2,0.285714286,1,0.8,0.5,0.428571429,0,0.482220489,0.252298489,0.196713214,0.289615068,0.612554332,0.200550014,0.213852472,0.174665336,0.64788716,0.217433655,0.160138956,0.164595773,0.402463754,0.254319853,0.258926415,0.200619476,0.365510671,0.31313186,0.269728272,0.215872891,0.35727808,0.372027595,0.231707128,0.227815046,0.438051335,0.43812933,0.179361627,0.233359057,0.145454545,0.142857143,0.108108108
0.833333333,0.3,0.7,1,0,1,0.8,0.333333333,0.214285714,0.5,0.196124419,0.369617272,0.111512813,0.165968112,0.336870968,0.288515596,0.043977895,0.050852501,0.352179792,0.316631349,0.054676049,0.056164114,0.229601112,0.304990111,0.046224556,0.047865363,0.237468173,0.327952416,0.079871464,0.049328639,0.265741891,0.362949037,0.069925205,0.05467405,0.31668642,0.405528764,0.06893617,0.060534653,0.381818182,0.4,0.324324324
0,0,0.9,0.8,0.428571429,0,0,0.666666667,0.642857143,0.666666667,0.101052739,0.152453146,0.202391882,0.242661767,0.112537201,0.269503396,0.124457839,0.138062885,0.097814867,0.2666317,0.096670415,0.159002307,0.068583547,0.259314928,0.195310868,0.138043492,0.057988426,0.250322285,0.240619339,0.14504639,0.053282819,0.243667706,0.272843629,0.161311274,0.059126574,0.239666022,0.298986611,0.183253897,0.236363636,0.571428571,0.603603604
0.333333333,0.2,0.2,0.4,0.571428571,1,0,0.166666667,0.714285714,0,0.295075378,0.295459099,0.108620049,0.21265094,0.406193903,0.358947958,0.0950909,0.096700527,0.369824852,0.349969419,0.091743475,0.096579522,0.25750657,0.378682415,0.118880305,0.099000604,0.23397874,0.40075642,0.115692093,0.102567086,0.21566895,0.424515353,0.120319243,0.109811182,0.247705971,0.450554859,0.103767578,0.119019397,0.254545455,0.357142857,0.333333333
1,0.2,0.5,0.9,0.714285714,1,0.2,0.5,0.428571429,0.333333333,0.370342712,0.635939369,0.17356507,0.218772703,0.449733519,0.339469995,0.071703829,0.076378822,0.539452535,0.447388753,0.080457897,0.090737623,0.303325145,0.367232133,0.074195337,0.07612045,0.268966444,0.396860437,0.095564927,0.077081495,0.270257528,0.430582657,0.112977361,0.084892561,0.32223574,0.470704932,0.086327176,0.092272905,0.472727273,0.4,0.27027027
1,0.8,0,0.1,0.142857143,1,0.4,0.25,0.535714286,1,0.279252102,0.180117373,0.324257831,0.333862242,0.295332453,0.130334975,0.436308742,0.308066296,0.37424117,0.153866362,0.30301951,0.261114929,0.24119285,0.154800814,0.415955614,0.351146187,0.292417983,0.195312102,0.288862035,0.35175559,0.348765918,0.253736924,0.214308313,0.333011411,0.486356518,0.328250964,0.169458806,0.311899166,0.127272727,0.142857143,0.117117117
0.5,0.9,0.2,0.7,1,1,0.6,0.25,0.107142857,1,0.446667244,0.140785202,0.125777957,0.154556932,0.400350274,0.109054084,0.144763726,0.09928939,0.508611689,0.110969016,0.120335796,0.072859628,0.422600039,0.156419367,0.110641836,0.119611369,0.711631714,0.262076485,0.078758893,0.10964321,0.752090819,0.418043931,0.078025444,0.094621778,0.77702497,0.57250866,0.038980198,0.08325793,0.090909091,0.085714286,0.072072072
0.833333333,0.6,0.4,1,0.714285714,0.5,0.8,0.833333333,0.428571429,0.666666667,0.294275244,0.355733683,0.176095048,0.217133743,0.48588426,0.197793758,0.093898497,0.100498087,0.461182498,0.242729283,0.126893653,0.097229915,0.357598668,0.241289285,0.089191748,0.09662453,0.362607289,0.295060219,0.11496362,0.095443253,0.365319893,0.359054887,0.115457259,0.0994597,0.412696589,0.422939113,0.107079928,0.105734068,0.290909091,0.242857143,0.171171171
0.833333333,0.8,0.4,0.3,0.428571429,1,0.6,0.25,0.821428571,0.5,0.506164416,0.12375154,0.183172955,0.216713076,0.608625873,0.306496886,0.219863955,0.206419693,0.633258185,0.26299163,0.16313382,0.174704961,0.431132823,0.354329761,0.217143643,0.218920645,0.490803153,0.42546909,0.129786015,0.205861459,0.434647831,0.505305077,0.114257107,0.192728969,0.417804627,0.572223902,0.105336864,0.189817309,0.054545455,0.157142857,0.171171171
1,0.5,0.9,0.6,0.857142857,1,0.2,0.25,0.321428571,0.5,0.622324614,0.125485212,0.101117282,0.181752279,0.544983983,0.239772308,0.08987371,0.091613545,0.693135175,0.221098118,0.070803829,0.091760291,0.44331772,0.288481505,0.102867615,0.095869233,0.60093703,0.375185382,0.081064216,0.090670795,0.647319521,0.495486769,0.073344561,0.083244533,0.731564023,0.622775981,0.04880579,0.076930499,0.054545455,0.114285714,0.117117117
0.5,0.5,1,0.3,0.857142857,0.5,0,0.166666667,0.642857143,0.833333333,0.275423579,0.089120121,0.369533514,0.346707783,0.350558295,0.184658962,0.356347789,0.376910457,0.350196225,0.165676153,0.331360837,0.336751189,0.236143117,0.209569763,0.414211157,0.391725327,0.229829967,0.238697547,0.354312403,0.3939766,0.23777655,0.274086346,0.313445181,0.39418553,0.333723953,0.319253019,0.263905581,0.395879937,0.054545455,0.157142857,0.171171171
0.666666667,0,0.3,0.2,0.857142857,1,0.2,0.75,0.535714286,0.833333333,0.107637099,0.059126035,0.181038954,0.236084152,0.165444051,0.074288811,0.237590425,0.201409372,0.22834064,0.07762849,0.143114517,0.175128517,0.096467275,0.080946622,0.33231484,0.223993572,0.082559189,0.088734426,0.367277911,0.247076914,0.07560921,0.096940592,0.379665332,0.273893034,0.092586419,0.106844945,0.380262864,0.303169288,0.072727273,0.142857143,0.144144144
0.666666667,0.6,0.9,0.9,0.142857143,0,0.4,0.333333333,0.428571429,0,0.423509167,0.490328879,0.105392175,0.175783113,0.360154276,0.444838332,0.033542059,0.041972914,0.403327666,0.506680039,0.032730518,0.056505522,0.235897168,0.455826889,0.052443442,0.039605473,0.225767159,0.469096571,0.069328749,0.041052354,0.217210676,0.489600265,0.06544237,0.046362609,0.230671416,0.509463252,0.074462732,0.053859608,0.363636364,0.442857143,0.378378378
0,0.9,0.4,0,1,0,0.4,0,0.285714286,0.666666667,0.250738318,0.140447467,0.620616531,0.66785848,0.372178285,0.080574555,0.649008921,0.588280958,0.37818564,0.099152256,0.537818101,0.534420479,0.30624297,0.117874068,0.530554794,0.635373935,0.317625503,0.169359722,0.373816514,0.585962952,0.364798137,0.236067997,0.237236737,0.517499713,0.40829027,0.308671333,0.191567627,0.462596791,0.090909091,0.085714286,0.063063063
0.666666667,0,1,0.8,0.142857143,0,0.6,0.083333333,0.892857143,0.5,0.111286541,0.267078114,0.216474943,0.28741509,0.101239454,0.315761493,0.103021483,0.137057002,0.126181797,0.342575197,0.101419532,0.165832086,0.063225759,0.301814336,0.152113175,0.134679312,0.052663207,0.288978423,0.207006311,0.138622444,0.04740156,0.278713428,0.248854025,0.15283772,0.056286209,0.271993848,0.255508536,0.172141828,0.4,0.671428571,0.63963964
0.333333333,0.9,0.4,1,0,0,0.8,0.5,0.285714286,1,0.089425393,0.139907002,0.172168013,0.203883422,0.159424376,0.113021347,0.104701574,0.128705131,0.179418658,0.131854218,0.14190098,0.12146746,0.151275444,0.120530265,0.116721406,0.129084176,0.143847768,0.139179445,0.159759791,0.131598812,0.158272212,0.161268291,0.260018744,0.147928204,0.23175215,0.1938406,0.236528592,0.170327775,0.2,0.257142857,0.225225225
